	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1	Unnamed: 0.1.1	user	sex	age	user_1grams	user_2grams	user_3grams	avr_mentions	avr_punctuation	avr_text_size	avr_starts_with_capital	avr_ends_with_punctuation	avr_capitals	avr_words_count	vocabulary_richness	CC	CD	DT	EX	FW	IN	JJ	JJR	JJS	LS	MD	NN	NNS	NNP	NNPS	PDT	POS	PRP	PRP$	RB	RBR	RBS	RP	SYM	TO	UH	VB	VBD	VBG	VBN	VBP	VBZ	WDT	WP	WP$	WRB	,	.	)	(	:	$	''
122	122	122	122	122	b84141d84804efbc9f6760f3df19b6b9	MALE	"35-49




"	0.6675191815856778	0.7621483375959079	0.7659846547314578	0.6470588235294118	2.2941176470588243	79.13554987212277	0.5370843989769821	0.629156010230179	0	0.011508951406649615	0.0	0.710997442455243	0.16624040920716113	0.8158567774936062	0.028132992327365727	0.0076726342710997444	1.0230179028132993	0.7468030690537084	0.010230179028132993	0.01278772378516624	0.0	0.10997442455242967	1.9846547314578005	0.5345268542199488	1.8005115089514065	0.017902813299232736	0.005115089514066497	0.0	0.5166240409207161	0.10485933503836317	0.4398976982097187	0.010230179028132993	0.0076726342710997444	0.02557544757033248	0.0	0.2608695652173913	0.020460358056265986	0.35294117647058826	0.17647058823529413	0.23273657289002558	0.17902813299232737	0.2506393861892583	0.36061381074168797	0.015345268542199489	0.030690537084398978	0.0	0.056265984654731455	0.24552429667519182	0.4373401534526854	0.23529411764705882	0.04603580562659847	0.8695652173913043	0.023017902813299233	
123	123	123	123	123	255291fff1e306d3332da3464011ee91	FEMALE	"50-64




"	0.4876796714579055	0.5513347022587269	0.5626283367556468	1.1303901437371664	1.5862422997946612	123.47433264887064	0.9034907597535934	0.3264887063655031	0	0.01642710472279261	56.45161290322582	0.44969199178644764	0.1673511293634497	0.6047227926078029	0.003080082135523614	0.001026694045174538	1.257700205338809	0.3542094455852156	0.009240246406570842	0.00513347022587269	0.0	0.033880903490759756	0.9219712525667351	0.3028747433264887	4.129363449691992	0.049281314168377825	0.002053388090349076	0.0	0.162217659137577	0.09548254620123203	0.09548254620123203	0.002053388090349076	0.001026694045174538	0.030800821355236138	0.0	0.12114989733059549	0.003080082135523614	0.18172484599589322	0.053388090349075976	0.07186858316221766	0.06673511293634497	0.09650924024640657	0.19507186858316222	0.003080082135523614	0.026694045174537988	0.0	0.024640657084188913	0.16529774127310062	0.42915811088295686	0.028747433264887063	0.028747433264887063	0.7546201232032854	0.021560574948665298	
124	124	124	124	124	b94c091c649fa9b7703a9f4a0ffb3304	MALE	"35-49




"	0.6217494089834515	0.6855791962174941	0.7104018912529549	0.7316784869976359	2.1465721040189125	158.23995271867614	0.7245862884160756	0.3522458628841608	0	0.023640661938534282	61.574697173620464	0.4905437352245863	0.17848699763593381	0.4373522458628842	0.00591016548463357	1.0508274231678487	1.094562647754137	0.958628841607565	0.013002364066193853	0.004728132387706856	0.0	0.03900709219858156	3.6252955082742315	0.6300236406619385	2.482269503546099	0.014184397163120567	0.002364066193853428	0.0	0.12647754137115838	0.04491725768321513	0.1111111111111111	0.010638297872340425	0.0	0.00591016548463357	0.004728132387706856	0.1111111111111111	0.0035460992907801418	0.1690307328605201	0.1016548463356974	0.1111111111111111	0.04018912529550828	0.24940898345153664	0.2730496453900709	0.013002364066193853	0.01182033096926714	0.0	0.030732860520094562	0.28132387706855794	0.27541371158392436	0.1359338061465721	0.06855791962174941	1.1465721040189125	0.00591016548463357	
125	125	125	125	125	dd066409a86e37f7ba41ed32fad5fed9	FEMALE	"35-49




"	1.5277777777777777	1.6111111111111112	1.6388888888888888	0.6111111111111112	2.0	112.72222222222223	0.7222222222222222	0.2777777777777778	0	0.1388888888888889	0.0	0.5555555555555556	0.3333333333333333	1.0	0.0	0.05555555555555555	1.5	0.8888888888888888	0.0	0.1111111111111111	0.0	0.0	1.9444444444444444	0.7222222222222222	2.888888888888889	0.0	0.0	0.0	0.2777777777777778	0.05555555555555555	0.1111111111111111	0.05555555555555555	0.0	0.05555555555555555	0.0	0.16666666666666666	0.0	0.05555555555555555	0.05555555555555555	0.2777777777777778	0.05555555555555555	0.2777777777777778	0.2222222222222222	0.0	0.0	0.0	0.05555555555555555	0.1111111111111111	0.5	0.05555555555555555		0.7222222222222222		
126	126	126	126	126	9e09ba7e55b90376e332cd129de54532	FEMALE	"35-49




"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0							
127	127	127	127	127	4f853858087bc7aedc4533f70983df45	MALE	"35-49




"	0.4879032258064516	0.5685483870967742	0.6300403225806451	0.20161290322580644	2.6683467741935485	101.69959677419355	0.9526209677419356	0.4606854838709678	0	0.006048387096774193	56.322624743677366	0.6451612903225806	0.28326612903225806	0.46774193548387094	0.005040322580645161	0.0010080645161290322	1.53125	0.20665322580645162	0.009072580645161291	0.011088709677419355	0.0	0.016129032258064516	1.1995967741935485	0.15221774193548387	3.275201612903226	0.004032258064516129	0.0010080645161290322	0.0	0.47681451612903225	0.03225806451612903	0.1975806451612903	0.0010080645161290322	0.0	0.03125	0.0	0.17237903225806453	0.008064516129032258	0.12096774193548387	0.21774193548387097	0.09475806451612903	0.5211693548387096	0.0907258064516129	0.0715725806451613	0.0	0.010080645161290322	0.0010080645161290322	0.010080645161290322	0.28326612903225806	0.4213709677419355	0.35181451612903225	0.3497983870967742	0.7258064516129032	0.019153225806451613	
128	128	128	128	128	5c83a98f3d8627a98496d9bbcbb97c3f	FEMALE	"18-24




"	0.619	0.679	0.687	0.0	1.002	89.755	0.945	1.0	0	0.016	58.998582900330646	0.298	0.201	0.21	0.001	0.001	0.743	0.411	0.018	0.021	0.0	0.042	1.629	0.626	3.14	0.045	0.0	0.0	0.08	0.056	0.088	0.004	0.002	0.022	0.003	0.223	0.001	0.239	0.118	0.193	0.133	0.103	0.184	0.008	0.016	0.0	0.044	0.146	0.085	0.007	0.01	0.652	0.032	
129	129	129	129	129	d7494a26e610ec1f0b0171c755d4fef9	MALE	"50-64




"	1.0202976995940458	1.3355886332882274	1.3788903924221922	0.8362652232746955	4.489851150202976	138.95805142083898	0.2855209742895805	0.5588633288227334	0	0.02165087956698241	56.64961636828646	1.2922868741542626	0.5209742895805142	0.9079837618403248	0.023004059539918808	0.018944519621109608	1.5345060893098783	1.246278755074425	0.09066305818673884	0.05142083897158322	0.0013531799729364006	0.1880920162381597	2.9607577807848444	1.2070365358592692	2.1488497970230043	0.03924221921515562	0.0040595399188092015	0.0	0.7401894451962111	0.14343707713125844	0.7009472259810555	0.02165087956698241	0.005412719891745603	0.06359945872801083	0.0040595399188092015	0.428958051420839	0.012178619756427604	0.7171853856562923	0.2327469553450609	0.37077131258457374	0.2232746955345061	0.5155615696887687	0.45331529093369416	0.02706359945872801	0.10013531799729364	0.0	0.11907983761840325	0.4736129905277402	1.0825439783491204	0.3234100135317997	0.2706359945872801	1.600811907983762	0.036535859269282815	0.0013531799729364006
130	130	130	130	130	d865063bfe8c8dd59b4d542b98e028d1	FEMALE	"35-49




"	0.5370370370370371	0.6407407407407407	0.674074074074074	1.2962962962962965	2.6481481481481484	99.08518518518518	0.7185185185185186	0.4037037037037037	0	0.003703703703703704	0.0	0.3851851851851852	0.0962962962962963	0.42592592592592593	0.011111111111111112	0.0	0.9148148148148149	0.9666666666666667	0.018518518518518517	0.011111111111111112	0.0	0.06666666666666667	1.474074074074074	0.7666666666666667	1.9555555555555555	0.02962962962962963	0.003703703703703704	0.0	0.3148148148148148	0.1111111111111111	0.2037037037037037	0.0	0.003703703703703704	0.48148148148148145	0.0	0.10740740740740741	0.011111111111111112	0.24814814814814815	0.10740740740740741	0.17037037037037037	0.06296296296296296	0.11481481481481481	0.5333333333333333	0.0	0.007407407407407408	0.0	0.014814814814814815	0.08518518518518518	1.9222222222222223	0.05925925925925926	0.025925925925925925	0.4666666666666667		
131	131	131	131	131	4df797da477178b8c07b7f67055fe1b6	MALE	"35-49




"	0.9123076923076924	1.1707692307692308	1.2307692307692308	1.1907692307692308	2.823076923076924	110.93384615384615	0.7	0.6076923076923076	0	0.016923076923076926	56.06407322654462	0.6846153846153846	0.3723076923076923	0.64	0.0	0.007692307692307693	1.3953846153846154	0.8692307692307693	0.018461538461538463	0.015384615384615385	0.0	0.07384615384615385	1.8584615384615384	0.7861538461538462	2.1969230769230768	0.015384615384615385	0.006153846153846154	0.0	0.4169230769230769	0.24	0.3569230769230769	0.012307692307692308	0.0	0.2923076923076923	0.0	0.23076923076923078	0.016923076923076923	0.44	0.18	0.5015384615384615	0.12153846153846154	0.21076923076923076	0.38769230769230767	0.015384615384615385	0.03230769230769231	0.0	0.04153846153846154	0.19230769230769232	1.22	0.18923076923076923	0.18461538461538463	0.6369230769230769	0.052307692307692305	
132	132	132	132	132	2f13a205f26f09c92c2d16633087e5e2	MALE	"25-34




"	0.732	0.922	0.942	0.779	2.935	78.634	0.517	0.564	0	0.005	54.76749647721936	0.771	0.205	0.672	0.014	0.007	0.95	0.582	0.027	0.01	0.0	0.089	1.792	0.407	1.631	0.007	0.004	0.0	0.768	0.186	0.426	0.009	0.003	0.07	0.0	0.183	0.023	0.364	0.282	0.214	0.115	0.298	0.269	0.013	0.038	0.0	0.055	0.288	1.014	0.227	0.204	0.687	0.021	
133	133	133	133	133	a143ec21ceafdfef310420026306c32b	FEMALE	"35-49




"	1.3852459016393444	1.475409836065574	1.4836065573770492	0.6557377049180327	3.229508196721312	122.52459016393442	0.5737704918032787	0.5573770491803278	0	0.14754098360655735	0.0	0.7377049180327869	0.19672131147540983	0.5901639344262295	0.0	0.3770491803278688	0.9672131147540983	0.7377049180327869	0.04918032786885246	0.01639344262295082	0.0	0.06557377049180328	2.278688524590164	0.45901639344262296	3.0163934426229506	0.01639344262295082	0.0	0.0	0.32786885245901637	0.03278688524590164	0.26229508196721313	0.0	0.01639344262295082	0.03278688524590164	0.0	0.2459016393442623	0.0	0.32786885245901637	0.09836065573770492	0.11475409836065574	0.09836065573770492	0.22950819672131148	0.32786885245901637	0.0	0.04918032786885246	0.0	0.01639344262295082	0.6557377049180327	0.9180327868852459			1.2622950819672132		
134	134	134	134	134	46bce687f790f4688a582da097b604ef	MALE	"25-34




"	0.472	0.575	0.601	0.101	2.605	101.049	0.519	0.836	0	0.02	60.57293629852997	0.34	0.14	0.383	0.01	0.019	0.605	0.658	0.016	0.009	0.0	0.1	1.449	0.176	3.97	0.012	0.003	0.0	0.468	0.174	0.236	0.002	0.005	0.009	0.0	0.182	0.004	0.368	0.083	0.138	0.063	0.255	0.105	0.003	0.027	0.0	0.064	0.231	1.578	0.098	0.04	1.242	0.011	0.001
135	135	135	135	135	201f19d94e26eb3737dea8ae5141dff3	MALE	"35-49




"	0.7879999999999999	1.095	1.138	0.499	4.305	112.586	0.6970000000000001	0.579	0	0.023	53.69230769230769	0.99	0.342	0.888	0.017	0.005	1.504	1.132	0.066	0.027	0.0	0.157	2.764	0.662	2.131	0.016	0.007	0.0	0.85	0.277	0.85	0.024	0.007	0.08	0.008	0.373	0.041	0.621	0.271	0.463	0.16	0.38	0.326	0.016	0.05	0.001	0.048	0.799	1.719	0.107	0.094	0.906	0.016	
136	136	136	136	136	8ce2f0ac07f7d1961e395a526ca35a3a	FEMALE	"25-34




"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0							
137	137	137	137	137	3d363c460b501243b3cc01c8ef8c7e54	FEMALE	"25-34




"	0.76	0.952	1.015	0.848	2.817	110.082	0.8029999999999999	0.6409999999999999	0	0.006	54.05940594059406	0.66	0.23	0.658	0.014	0.006	1.324	0.65	0.021	0.025	0.0	0.049	2.018	0.509	2.435	0.018	0.006	0.0	0.572	0.175	0.365	0.005	0.004	0.05	0.002	0.176	0.007	0.285	0.211	0.224	0.091	0.259	0.233	0.022	0.035	0.0	0.05	0.215	0.753	0.232	0.237	1.059	0.012	
138	138	138	138	138	6df62259a7da8075617a9ff97bb265c1	MALE	"35-49




"	1.0485175202156334	1.3477088948787062	1.4110512129380053	1.7035040431266846	3.8409703504043127	137.79919137466308	0.6226415094339622	0.27897574123989216	0	0.030997304582210238	60.641627543036	0.967654986522911	0.683288409703504	0.72911051212938	0.004043126684636119	0.008086253369272238	1.7816711590296497	1.0956873315363882	0.0660377358490566	0.07816711590296496	0.0	0.05256064690026954	2.9932614555256065	0.8126684636118598	2.225067385444744	0.026954177897574125	0.006738544474393531	0.0	0.38544474393531	0.14420485175202155	0.5013477088948787	0.018867924528301886	0.008086253369272238	0.06199460916442048	0.02021563342318059	0.4137466307277628	0.0026954177897574125	0.46630727762803237	0.18867924528301888	0.3908355795148248	0.20485175202156333	0.23315363881401618	0.3194070080862534	0.02830188679245283	0.03504043126684636	0.0026954177897574125	0.07142857142857142	0.38409703504043125	0.2587601078167116	0.25336927223719674	0.19946091644204852	1.8221024258760108	0.11455525606469003	
139	139	139	139	139	ebfe51690037acec510b6d10d4e58ea5	MALE	"25-34




"	0.7440000000000001	0.8740000000000001	0.889	0.297	3.748	89.634	0.648	0.454	0	0.003	64.78605388272584	1.387	0.102	0.909	0.019	0.008	1.004	0.709	0.027	0.018	0.001	0.107	1.919	0.437	1.687	0.026	0.007	0.0	0.693	0.214	0.48	0.016	0.003	0.065	0.001	0.226	0.022	0.48	0.31	0.24	0.15	0.245	0.236	0.016	0.068	0.001	0.076	0.277	1.114	0.014	0.008	1.485	0.004	
140	140	140	140	140	4753ee601fd03f972db901b5c335d3c0	MALE	"35-49




"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0							
141	141	141	141	141	19a9a1af56559b5d299fae4cbac79a0f	FEMALE	"35-49




"	1.3333333333333333	1.3888888888888888	1.3888888888888888	0.3333333333333333	2.7777777777777777	112.88888888888887	0.7777777777777778	0.2222222222222222	0	1.1111111111111112	0.0	0.5555555555555556	0.1111111111111111	0.6666666666666666	0.0	0.4444444444444444	0.5555555555555556	0.6666666666666666	0.0	0.0	0.0	0.0	3.2222222222222223	0.3333333333333333	2.6666666666666665	0.0	0.0	0.0	0.1111111111111111	0.3333333333333333	0.2222222222222222	0.0	0.0	0.0	0.0	0.2222222222222222	0.1111111111111111	0.2222222222222222	0.4444444444444444	0.1111111111111111	0.0	0.3333333333333333	0.1111111111111111	0.0	0.0	0.0	0.0	0.7777777777777778	0.5555555555555556	0.1111111111111111	0.1111111111111111	0.8888888888888888		
142	142	142	142	142	9e9ed6f48519eee134596bbcd3274364	FEMALE	"50-64




"	0.354	0.384	0.393	0.4920000000000001	0.594	80.24	0.993	0.15	0	0.01	61.4070351758794	0.089	0.482	0.337	0.0	0.003	0.449	0.384	0.004	0.001	0.0	0.004	0.394	0.286	4.229	0.035	0.0	0.0	0.011	0.008	0.011	0.001	0.001	0.267	0.001	0.062	0.0	0.036	0.011	0.042	0.013	0.023	0.28	0.001	0.001	0.0	0.003	0.044	0.284	0.011	0.011	0.21	0.022	
143	143	143	143	143	0da3490da6546ea6fca9b9a2af035647	MALE	"18-24




"	0.7390000000000001	0.994	1.029	0.763	4.125	98.657	0.507	0.7440000000000001	0	0.006	47.589792060491504	1.108	0.209	0.964	0.026	0.006	1.088	0.795	0.034	0.023	0.001	0.095	2.048	0.398	1.858	0.014	0.014	0.0	0.999	0.173	0.733	0.008	0.003	0.052	0.007	0.255	0.059	0.515	0.275	0.318	0.147	0.419	0.457	0.025	0.073	0.0	0.083	0.367	1.797	0.094	0.055	1.221	0.003	
144	144	144	144	144	1db47c5c402644d97c51e020d472dffd	FEMALE	"50-64




"	0.6572398190045249	0.753393665158371	0.7726244343891403	0.4027149321266969	1.3710407239819005	87.81900452488688	0.8156108597285068	0.41855203619909503	0	0.013574660633484163	57.50279955207168	0.4106334841628959	0.3925339366515837	0.7986425339366516	0.021493212669683258	0.003393665158371041	1.16289592760181	0.6561085972850679	0.038461538461538464	0.032805429864253395	0.0	0.10633484162895927	1.3914027149321266	0.34728506787330315	2.8880090497737556	0.03733031674208145	0.0011312217194570137	0.0	0.5576923076923077	0.19683257918552036	0.2251131221719457	0.016968325791855202	0.007918552036199095	0.027149321266968326	0.0	0.32918552036199095	0.0	0.5294117647058824	0.04072398190045249	0.24321266968325791	0.083710407239819	0.27149321266968324	0.34502262443438914	0.020361990950226245	0.057692307692307696	0.0022624434389140274	0.11764705882352941	0.27714932126696834	0.5079185520361991	0.01583710407239819	0.010180995475113122	0.38574660633484165	0.012443438914027148	0.0022624434389140274
145	145	145	145	145	05c65e6d23acd96bcabdd6dfd3ce6dd6	MALE	"35-49




"	0.6622983870967742	0.7671370967741935	0.7741935483870968	0.06653225806451613	1.283266129032258	83.0413306451613	0.8014112903225806	0.2358870967741936	0	0.010080645161290322	56.89473684210528	0.3165322580645161	0.24294354838709678	0.4102822580645161	0.004032258064516129	0.0010080645161290322	0.9092741935483871	0.5534274193548387	0.05141129032258065	0.015120967741935484	0.0	0.04939516129032258	1.2429435483870968	0.5786290322580645	2.7298387096774195	0.023185483870967742	0.006048387096774193	0.0010080645161290322	0.1532258064516129	0.07258064516129033	0.20161290322580644	0.014112903225806451	0.005040322580645161	0.019153225806451613	0.0	0.2006048387096774	0.0010080645161290322	0.23790322580645162	0.07862903225806452	0.18044354838709678	0.09274193548387097	0.1774193548387097	0.17641129032258066	0.010080645161290322	0.038306451612903226	0.0	0.03931451612903226	0.11693548387096774	0.46673387096774194	0.017137096774193547	0.015120967741935484	0.47681451612903225	0.011088709677419355	
146	146	146	146	146	9faf9af6f25373fdc722be0e07938a00	FEMALE	"35-49




"	2.169642857142857	2.482142857142857	2.5982142857142856	0.2857142857142857	2.2410714285714284	109.14285714285714	0.7589285714285714	0.44642857142857145	0	0.125	69.84126984126982	0.5892857142857143	0.22321428571428573	0.75	0.0	0.0	1.0178571428571428	0.6607142857142857	0.017857142857142856	0.03571428571428571	0.0	0.08035714285714286	1.9285714285714286	0.41964285714285715	1.875	0.008928571428571428	0.0	0.0	0.5982142857142857	0.22321428571428573	0.30357142857142855	0.017857142857142856	0.026785714285714284	0.11607142857142858	0.026785714285714284	0.24107142857142858	0.017857142857142856	0.625	0.044642857142857144	0.35714285714285715	0.15178571428571427	0.3392857142857143	0.16964285714285715	0.0	0.017857142857142856	0.0	0.05357142857142857	0.09821428571428571	0.8125	0.017857142857142856	0.017857142857142856	0.9464285714285714		
147	147	147	147	147	fd5b4c852ce49baef7a888198853917c	MALE	"35-49




"	0.784	0.977	0.992	0.17	2.168	91.75	0.843	0.977	0	0.003	59.34323690383112	0.544	0.127	0.993	0.014	0.006	1.288	0.917	0.033	0.02	0.0	0.091	2.274	0.589	1.308	0.004	0.002	0.0	0.391	0.144	0.424	0.015	0.005	0.032	0.0	0.233	0.022	0.372	0.171	0.29	0.167	0.29	0.374	0.029	0.055	0.001	0.095	0.23	1.151	0.051	0.05	0.448	0.011	
148	148	148	148	148	ac9bec22ac3b5c33abd7299845283f9f	FEMALE	"65-xx




"	0.9166666666666666	0.9583333333333334	0.9583333333333334	0.625	2.958333333333333	135.04166666666666	0.7083333333333334	0.25	0	0.16666666666666666	0.0	0.6666666666666666	0.08333333333333333	0.5416666666666666	0.0	0.125	0.6666666666666666	0.6666666666666666	0.041666666666666664	0.0	0.0	0.041666666666666664	2.0	0.4583333333333333	3.7083333333333335	0.0	0.0	0.0	0.16666666666666666	0.08333333333333333	0.375	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.125	0.125	0.125	0.16666666666666666	0.125	0.4166666666666667	0.0	0.041666666666666664	0.0	0.0	0.625	0.6666666666666666	0.041666666666666664	0.041666666666666664	0.875		
149	149	149	149	149	a127f04a582d64d2fc3a1d14390eccc5	FEMALE	"18-24




"	1.3076923076923077	1.5288461538461535	1.5576923076923077	0.8461538461538461	2.269230769230769	112.17307692307692	0.5384615384615384	0.4230769230769231	0	0.09615384615384616	0.0	0.6153846153846154	0.38461538461538464	0.7692307692307693	0.0	0.057692307692307696	0.8846153846153846	0.6346153846153846	0.019230769230769232	0.0	0.0	0.1346153846153846	2.25	0.3269230769230769	2.1346153846153846	0.0	0.0	0.0	0.40384615384615385	0.07692307692307693	0.28846153846153844	0.0	0.0	0.019230769230769232	0.0	0.19230769230769232	0.0	0.3076923076923077	0.15384615384615385	0.3269230769230769	0.038461538461538464	0.07692307692307693	0.3076923076923077	0.019230769230769232	0.019230769230769232	0.0	0.11538461538461539	0.09615384615384616	0.6730769230769231	0.07692307692307693	0.038461538461538464	0.8461538461538461		
150	150	150	150	150	99e4aebbe85cd43b556eb49858542e6d	FEMALE	"35-49




"	0.7076612903225806	0.8901209677419355	0.9183467741935484	0.2237903225806452	3.5816532258064515	121.39012096774192	0.6018145161290323	0.7167338709677419	0	0.016129032258064516	52.1469465648855	0.7651209677419355	0.4879032258064516	0.7631048387096774	0.011088709677419355	0.0020161290322580645	1.5806451612903225	0.7278225806451613	0.04838709677419355	0.028225806451612902	0.0010080645161290322	0.11693548387096774	2.469758064516129	0.6814516129032258	3.3276209677419355	0.006048387096774193	0.0010080645161290322	0.0	0.7006048387096774	0.3175403225806452	0.3588709677419355	0.01310483870967742	0.004032258064516129	0.10383064516129033	0.0020161290322580645	0.43649193548387094	0.020161290322580645	0.8941532258064516	0.08971774193548387	0.2872983870967742	0.08971774193548387	0.5211693548387096	0.36693548387096775	0.025201612903225805	0.11693548387096774	0.0	0.17641129032258066	1.060483870967742	1.2933467741935485	0.008064516129032258	0.008064516129032258	0.8699596774193549	0.020161290322580645	0.0010080645161290322
151	151	151	151	151	4061fe4e70fa836d2e5810165166ddcb	FEMALE	"35-49




"	1.4222222222222225	1.7511111111111108	1.8044444444444443	0.7377777777777778	3.5533333333333332	111.16222222222223	0.5911111111111111	0.5266666666666666	0	0.031111111111111117	63.41169379144063	1.0155555555555555	0.18	0.9688888888888889	0.008888888888888889	0.0022222222222222222	1.3888888888888888	1.0266666666666666	0.03333333333333333	0.02	0.0	0.18666666666666668	2.7044444444444444	0.7155555555555555	1.6822222222222223	0.022222222222222223	0.0044444444444444444	0.0	0.6977777777777778	0.24666666666666667	0.4711111111111111	0.017777777777777778	0.0022222222222222222	0.07555555555555556	0.0	0.42444444444444446	0.03777777777777778	0.72	0.19555555555555557	0.4222222222222222	0.13555555555555557	0.3022222222222222	0.3844444444444444	0.028888888888888888	0.04	0.0	0.09777777777777778	0.42444444444444446	1.3222222222222222	0.024444444444444446	0.028888888888888888	1.1466666666666667	0.017777777777777778	
152	152	152	152	152	1e51e1f0ccf130be68b42fdaf201f40e	MALE	"25-34




"	0.8828828828828829	1.162162162162162	1.1917631917631917	0.555984555984556	3.711711711711712	116.33719433719429	0.7078507078507078	0.5238095238095238	0	0.02187902187902188	55.48044422984065	1.2612612612612613	0.1956241956241956	1.2213642213642213	0.02059202059202059	0.006435006435006435	1.8043758043758045	1.005148005148005	0.05276705276705277	0.029601029601029602	0.0	0.15315315315315314	3.223938223938224	0.7799227799227799	1.6048906048906049	0.03346203346203346	0.007722007722007722	0.0	0.49935649935649934	0.16473616473616473	0.5366795366795367	0.039897039897039896	0.006435006435006435	0.1274131274131274	0.0	0.45045045045045046	0.01287001287001287	0.6653796653796654	0.16473616473616473	0.45302445302445304	0.15701415701415702	0.32432432432432434	0.46332046332046334	0.03088803088803089	0.036036036036036036	0.0	0.05662805662805663	0.5083655083655083	0.7657657657657657	0.02702702702702703	0.023166023166023165	1.4362934362934363	0.02059202059202059	
153	153	153	153	153	2aef5fe58e8206aefd313324178696c9	FEMALE	"25-34




"	3.5357142857142856	4.119047619047619	4.309523809523808	0.6547619047619048	3.738095238095238	125.08333333333331	0.5119047619047619	0.5833333333333334	0	0.2261904761904762	72.5868725868726	1.2023809523809523	0.2619047619047619	1.3333333333333333	0.0	0.0	1.9761904761904763	1.0952380952380953	0.03571428571428571	0.03571428571428571	0.0	0.20238095238095238	3.4761904761904763	0.8095238095238095	1.5	0.023809523809523808	0.011904761904761904	0.0	0.7380952380952381	0.4880952380952381	0.8452380952380952	0.011904761904761904	0.0	0.17857142857142858	0.0	0.7619047619047619	0.0	0.9404761904761905	0.17857142857142858	0.7976190476190477	0.42857142857142855	0.4166666666666667	0.2261904761904762	0.011904761904761904	0.10714285714285714	0.0	0.09523809523809523	0.5952380952380952	1.0119047619047619	0.16666666666666666	0.047619047619047616	1.2857142857142858		
154	154	154	154	154	dd44957ee74db121a397cab2b4080379	MALE	"25-34




"	0.8099290780141843	1.0099290780141843	1.0340425531914894	0.8907801418439716	2.6127659574468085	81.83120567375886	0.4808510638297872	0.7234042553191491	0	0.032624113475177303	63.296844816484224	0.5829787234042553	0.34184397163120567	0.6624113475177305	0.019858156028368795	0.0028368794326241137	0.8907801418439716	0.49929078014184397	0.019858156028368795	0.009929078014184398	0.0	0.09929078014184398	1.5914893617021277	0.4156028368794326	1.402836879432624	0.01276595744680851	0.0	0.0	0.5985815602836879	0.17446808510638298	0.4056737588652482	0.01276595744680851	0.0014184397163120568	0.059574468085106386	0.0	0.18156028368794327	0.005673758865248227	0.3730496453900709	0.16595744680851063	0.2099290780141844	0.2127659574468085	0.30354609929078014	0.19148936170212766	0.011347517730496455	0.03404255319148936	0.0	0.05106382978723404	0.1673758865248227	1.3631205673758866	0.15177304964539007	0.14042553191489363	0.5517730496453901	0.00425531914893617	
155	155	155	155	155	becac0d89a5fe1fd565ace075ad52740	FEMALE	"35-49




"	0.572972972972973	0.6135135135135135	0.6270270270270271	0.3945945945945946	2.518918918918919	111.97837837837835	0.7243243243243244	0.6432432432432432	0	0.03513513513513514	0.0	0.3621621621621622	0.08648648648648649	0.35135135135135137	0.0	0.05945945945945946	1.2	0.4486486486486487	0.005405405405405406	0.0	0.0	0.016216216216216217	1.7459459459459459	0.3027027027027027	5.1567567567567565	0.032432432432432434	0.005405405405405406	0.0	0.15675675675675677	0.08648648648648649	0.07567567567567568	0.010810810810810811	0.0	0.0	0.016216216216216217	0.08108108108108109	0.0	0.08648648648648649	0.032432432432432434	0.17297297297297298	0.016216216216216217	0.0972972972972973	0.10810810810810811	0.0	0.02702702702702703	0.0	0.016216216216216217	0.5891891891891892	0.2702702702702703	0.06486486486486487	0.06486486486486487	1.372972972972973		
