	user	sex	age	user_common_1grams	user_common_2grams	user_common_3grams	user_age_18_24_ngrams	user_age_25_34_ngrams	user_age_35_49_ngrams	user_age_50_64_ngrams	user_age_65_xx_ngrams	user_gender_male_ngrams	user_gender_female_ngrams	avr_mentions	avr_punctuation	avr_text_size	avr_starts_with_capital	avr_ends_with_punctuation	avr_capitals	avr_words_count	vocabulary_richness
111	4687f84cb54bda94350da7f67e51a823	FEMALE	"35-49
"	0.8703241895261845	1.1384039900249376	1.1783042394014962	1.8827930174563592	2.0286783042394014	2.1271820448877805	1.9226932668329177	1.201995012468828	2.0623441396508726	2.0785536159600997	0	0	0	0	0	0	0	0
112	88d1f93972e3c4462b85bc2fa7a9eaae	MALE	"50-64
"	2.125	2.480769230769231	2.519230769230769	3.576923076923077	3.9038461538461537	3.8365384615384617	3.8846153846153846	2.9615384615384617	3.8461538461538463	3.923076923076923	0	0	0	0	0	0	0	0
113	16ff60e6cd1df70dcfb2de4755089823	MALE	"25-34
"	0.5971502590673575	0.6930051813471503	0.7085492227979274	1.528497409326425	1.4585492227979275	1.2474093264248705	1.1787564766839378	0.7797927461139896	1.4352331606217616	1.2681347150259068	0	0	0	0	0	0	0	0
114	fa294b42e0f15881bbb29812b5f51be8	FEMALE	"18-24
"	0.8600973236009732	1.1763990267639903	1.2871046228710463	2.1374695863746958	2.037712895377129	1.9878345498783454	1.897810218978102	1.2469586374695865	1.9635036496350364	2.1009732360097324	0	0	0	0	0	0	0	0
115	025caf45aaec8db680b23464b930e8bc	FEMALE	"35-49
"	0.7720588235294118	0.9203431372549019	0.991421568627451	1.3615196078431373	1.4816176470588236	1.536764705882353	1.4522058823529411	0.9215686274509803	1.4779411764705883	1.5490196078431373	0	0	0	0	0	0	0	0
116	2f5b4f04c75499f11f8d5bf10f1508ee	MALE	"18-24
"	0.4246575342465753	0.4657534246575342	0.4794520547945205	1.5890410958904109	0.9726027397260274	0.9246575342465754	0.8698630136986302	0.6232876712328768	1.0136986301369864	0.958904109589041	0	0	0	0	0	0	0	0
117	c9eab45ae20780123384cceb6679946c	FEMALE	"35-49
"	3.1818181818181817	3.6	3.6363636363636362	4.745454545454545	5.072727272727272	5.327272727272727	5.218181818181818	3.690909090909091	5.181818181818182	5.254545454545455	0	0	0	0	0	0	0	0
118	de0f088339eda6d3751034d06ea5845f	FEMALE	"35-49
"	0.4895833333333333	0.5208333333333334	0.5416666666666666	0.9479166666666666	0.9583333333333334	0.9895833333333334	0.8125	0.65625	0.9270833333333334	1.0104166666666667	0	0	0	0	0	0	0	0
119	d6f0e6c74ed8fb8972f704f046daf3e1	FEMALE	"25-34
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0
120	705094019aa3bee64efd10647d102ecd	FEMALE	"25-34
"	2.3013698630136985	2.8424657534246576	2.8835616438356166	3.6027397260273974	3.808219178082192	3.719178082191781	3.6575342465753424	2.6164383561643834	3.7534246575342465	3.815068493150685	0	0	0	0	0	0	0	0
121	0540e2e4345d415ee85a6fc7314f4536	FEMALE	"50-64
"	1.7894736842105263	2.036842105263158	2.0842105263157893	2.889473684210526	3.0157894736842104	3.1	3.1736842105263157	2.1789473684210527	3.057894736842105	3.205263157894737	0	0	0	0	0	0	0	0
122	b84141d84804efbc9f6760f3df19b6b9	MALE	"35-49
"	0.6675191815856778	0.7621483375959079	0.7659846547314578	1.2966751918158568	1.370843989769821	1.4462915601023019	1.3286445012787724	0.8516624040920716	1.4411764705882353	1.3580562659846547	0	0	0	0	0	0	0	0
123	255291fff1e306d3332da3464011ee91	FEMALE	"50-64
"	0.48767967145790553	0.5513347022587269	0.5626283367556468	1.0544147843942504	1.1375770020533882	1.1550308008213552	1.3326488706365502	0.7361396303901437	1.1386036960985626	1.2741273100616017	0	0	0	0	0	0	0	0
124	b94c091c649fa9b7703a9f4a0ffb3304	MALE	"35-49
"	0.6217494089834515	0.6855791962174941	0.710401891252955	1.6619385342789599	1.8356973995271868	1.9527186761229314	1.6205673758865249	1.0697399527186762	1.9408983451536643	1.7541371158392436	0	0	0	0	0	0	0	0
125	dd066409a86e37f7ba41ed32fad5fed9	FEMALE	"35-49
"	1.5277777777777777	1.6111111111111112	1.6388888888888888	2.4722222222222223	2.5833333333333335	2.7222222222222223	2.5833333333333335	2.138888888888889	2.638888888888889	2.6944444444444446	0	0	0	0	0	0	0	0
126	9e09ba7e55b90376e332cd129de54532	FEMALE	"35-49
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0
127	4f853858087bc7aedc4533f70983df45	MALE	"35-49
"	0.4879032258064516	0.5685483870967742	0.6300403225806451	0.9576612903225806	1.0252016129032258	1.0715725806451613	0.998991935483871	0.6633064516129032	1.0463709677419355	1.0483870967741935	0	0	0	0	0	0	0	0
128	5c83a98f3d8627a98496d9bbcbb97c3f	FEMALE	"18-24
"	0.619	0.679	0.687	1.854	1.518	1.557	1.508	0.924	1.547	1.634	0	0	0	0	0	0	0	0
129	d7494a26e610ec1f0b0171c755d4fef9	MALE	"50-64
"	1.020297699594046	1.3355886332882274	1.3788903924221922	2.1123139377537212	2.3572395128552097	2.4100135317997293	2.516914749661705	1.4397834912043301	2.451962110960758	2.3870094722598107	0	0	0	0	0	0	0	0
130	d865063bfe8c8dd59b4d542b98e028d1	FEMALE	"35-49
"	0.5370370370370371	0.6407407407407407	0.674074074074074	0.8740740740740741	0.9462962962962963	0.9611111111111111	0.8888888888888888	0.6759259259259259	0.9203703703703704	0.9851851851851852	0	0	0	0	0	0	0	0
131	4df797da477178b8c07b7f67055fe1b6	MALE	"35-49
"	0.9123076923076923	1.1707692307692308	1.2307692307692308	1.5815384615384616	1.646153846153846	1.6861538461538461	1.5984615384615384	1.1046153846153846	1.6646153846153846	1.6630769230769231	0	0	0	0	0	0	0	0
132	2f13a205f26f09c92c2d16633087e5e2	MALE	"25-34
"	0.732	0.922	0.942	1.556	1.727	1.657	1.578	0.99	1.681	1.667	0	0	0	0	0	0	0	0
133	a143ec21ceafdfef310420026306c32b	FEMALE	"35-49
"	1.3852459016393444	1.4754098360655739	1.4836065573770492	2.3360655737704916	2.360655737704918	2.4754098360655736	2.3278688524590163	1.7540983606557377	2.442622950819672	2.4754098360655736	0	0	0	0	0	0	0	0
134	46bce687f790f4688a582da097b604ef	MALE	"25-34
"	0.472	0.575	0.601	0.805	0.975	0.839	0.82	0.566	0.911	0.84	0	0	0	0	0	0	0	0
135	201f19d94e26eb3737dea8ae5141dff3	MALE	"35-49
"	0.788	1.095	1.138	1.758	1.907	1.965	1.845	1.133	1.941	1.913	0	0	0	0	0	0	0	0
136	8ce2f0ac07f7d1961e395a526ca35a3a	FEMALE	"25-34
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0
137	3d363c460b501243b3cc01c8ef8c7e54	FEMALE	"25-34
"	0.76	0.952	1.015	1.723	1.957	1.867	1.787	1.117	1.849	1.962	0	0	0	0	0	0	0	0
138	6df62259a7da8075617a9ff97bb265c1	MALE	"35-49
"	1.0485175202156334	1.3477088948787062	1.4110512129380053	2.27088948787062	2.501347708894879	2.623989218328841	2.4743935309973044	1.486522911051213	2.579514824797844	2.5215633423180592	0	0	0	0	0	0	0	0
139	ebfe51690037acec510b6d10d4e58ea5	MALE	"25-34
"	0.744	0.874	0.889	1.846	2.116	2.023	1.968	1.14	2.081	2.057	0	0	0	0	0	0	0	0
140	4753ee601fd03f972db901b5c335d3c0	MALE	"35-49
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0
141	19a9a1af56559b5d299fae4cbac79a0f	FEMALE	"35-49
"	1.3333333333333333	1.3888888888888888	1.3888888888888888	3.111111111111111	3.2222222222222223	3.2777777777777777	3.0	1.8888888888888888	3.2777777777777777	3.388888888888889	0	0	0	0	0	0	0	0
142	9e9ed6f48519eee134596bbcd3274364	FEMALE	"50-64
"	0.354	0.384	0.393	0.685	0.725	0.763	0.799	0.499	0.756	0.775	0	0	0	0	0	0	0	0
143	0da3490da6546ea6fca9b9a2af035647	MALE	"18-24
"	0.739	0.994	1.029	1.799	1.668	1.633	1.545	0.965	1.673	1.64	0	0	0	0	0	0	0	0
144	1db47c5c402644d97c51e020d472dffd	FEMALE	"50-64
"	0.6572398190045249	0.753393665158371	0.7726244343891403	1.3766968325791855	1.505656108597285	1.583710407239819	1.6809954751131222	0.9671945701357466	1.5350678733031675	1.6414027149321266	0	0	0	0	0	0	0	0
145	05c65e6d23acd96bcabdd6dfd3ce6dd6	MALE	"35-49
"	0.6622983870967742	0.7671370967741935	0.7741935483870968	1.3971774193548387	1.4858870967741935	1.5534274193548387	1.5040322580645162	0.9304435483870968	1.5463709677419355	1.5120967741935485	0	0	0	0	0	0	0	0
146	9faf9af6f25373fdc722be0e07938a00	FEMALE	"35-49
"	2.169642857142857	2.482142857142857	2.5982142857142856	3.205357142857143	3.357142857142857	3.4464285714285716	3.3214285714285716	2.5357142857142856	3.357142857142857	3.517857142857143	0	0	0	0	0	0	0	0
147	fd5b4c852ce49baef7a888198853917c	MALE	"35-49
"	0.784	0.977	0.992	1.754	1.937	2.005	1.919	1.128	1.979	1.962	0	0	0	0	0	0	0	0
148	ac9bec22ac3b5c33abd7299845283f9f	FEMALE	"65-xx
"	0.9166666666666666	0.9583333333333334	0.9583333333333334	2.2083333333333335	2.3125	2.375	2.25	3.2291666666666665	2.3541666666666665	2.4583333333333335	0	0	0	0	0	0	0	0
149	a127f04a582d64d2fc3a1d14390eccc5	FEMALE	"18-24
"	1.3076923076923077	1.5288461538461537	1.5576923076923077	2.625	2.173076923076923	2.2211538461538463	2.105769230769231	1.6923076923076923	2.1923076923076925	2.2211538461538463	0	0	0	0	0	0	0	0
150	99e4aebbe85cd43b556eb49858542e6d	FEMALE	"35-49
"	0.7076612903225806	0.8901209677419355	0.9183467741935484	1.435483870967742	1.5534274193548387	1.6512096774193548	1.5897177419354838	1.0	1.5443548387096775	1.6713709677419355	0	0	0	0	0	0	0	0
151	4061fe4e70fa836d2e5810165166ddcb	FEMALE	"35-49
"	1.4222222222222223	1.751111111111111	1.8044444444444445	2.6555555555555554	2.8466666666666667	2.9644444444444447	2.8666666666666667	1.8644444444444443	2.902222222222222	2.96	0	0	0	0	0	0	0	0
152	1e51e1f0ccf130be68b42fdaf201f40e	MALE	"25-34
"	0.8828828828828829	1.162162162162162	1.1917631917631917	1.9086229086229087	2.1196911196911197	2.093951093951094	2.0707850707850706	1.268983268983269	2.138996138996139	2.0926640926640925	0	0	0	0	0	0	0	0
153	2aef5fe58e8206aefd313324178696c9	FEMALE	"25-34
"	3.5357142857142856	4.119047619047619	4.309523809523809	5.0476190476190474	5.392857142857143	5.309523809523809	5.261904761904762	3.9285714285714284	5.25	5.416666666666667	0	0	0	0	0	0	0	0
154	dd44957ee74db121a397cab2b4080379	MALE	"25-34
"	0.8099290780141843	1.0099290780141843	1.0340425531914894	1.575886524822695	1.6893617021276597	1.6439716312056738	1.5659574468085107	1.0581560283687943	1.6780141843971632	1.6397163120567375	0	0	0	0	0	0	0	0
155	becac0d89a5fe1fd565ace075ad52740	FEMALE	"35-49
"	0.572972972972973	0.6135135135135135	0.6270270270270271	1.1162162162162161	1.162162162162162	1.2351351351351352	1.1189189189189188	0.7972972972972973	1.1783783783783783	1.218918918918919	0	0	0	0	0	0	0	0
156	2c3b9d59ebd9cb7abe4665754b1dbd9c	FEMALE	"50-64
"	0.3691683569979716	0.40466531440162273	0.4077079107505071	0.7352941176470589	0.795131845841785	0.7931034482758621	0.847870182555781	0.5111561866125761	0.7799188640973631	0.8387423935091278	0	0	0	0	0	0	0	0
157	39fbe20fc952cd15ad7c963a9d7f01a5	MALE	"18-24
"	0.2020460358056266	0.21483375959079284	0.24296675191815856	1.3746803069053708	1.0179028132992327	0.9335038363171355	0.6355498721227621	0.4731457800511509	1.0601023017902813	0.8682864450127877	0	0	0	0	0	0	0	0
158	ffe80a44666c1d12f61d0ad47499eb1e	MALE	"50-64
"	1.1642857142857144	1.2785714285714285	1.2785714285714285	1.9357142857142857	2.0357142857142856	2.107142857142857	2.1785714285714284	1.542857142857143	2.1142857142857143	2.1	0	0	0	0	0	0	0	0
159	fe3e3e680ba647137f5b47fa931072b3	MALE	"35-49
"	1.0160116448326055	1.2983988355167395	1.3493449781659388	1.9592430858806404	2.1149927219796214	2.1470160116448325	2.074235807860262	1.3260553129548762	2.1601164483260553	2.11353711790393	0	0	0	0	0	0	0	0
160	49d61fe719d98c6cbedbd430945336b4	MALE	"35-49
"	0.8720379146919431	1.161137440758294	1.1943127962085307	1.6635071090047393	1.8009478672985781	1.8400473933649288	1.7914691943127963	1.1386255924170616	1.835308056872038	1.8222748815165877	0	0	0	0	0	0	0	0
161	db0a258fa0f6e8b6e008ab9f62a4b58d	FEMALE	"35-49
"	0.7130102040816326	0.8635204081632653	0.8839285714285714	1.3915816326530612	1.5204081632653061	1.5816326530612246	1.468112244897959	0.9451530612244898	1.5229591836734695	1.5561224489795917	0	0	0	0	0	0	0	0
162	62fce7e595e9d3b9255ba68bc0ca4f67	FEMALE	"35-49
"	0.661	0.805	0.827	1.469	1.623	1.667	1.545	0.939	1.586	1.697	0	0	0	0	0	0	0	0
163	330afc0d53fa05e546fef9ec5ee76d3d	FEMALE	"25-34
"	0.82	0.9836363636363636	1.009090909090909	1.4	1.510909090909091	1.4672727272727273	1.4254545454545455	0.9781818181818182	1.4727272727272727	1.52	0	0	0	0	0	0	0	0
164	fb5fbb5cef0fd5f64d031b4a39bc4dec	MALE	"35-49
"	0.709	0.898	0.927	1.524	1.605	1.639	1.538	0.973	1.629	1.598	0	0	0	0	0	0	0	0
165	1fb2a7e3c8ecb108e058848318a0f0c9	FEMALE	"25-34
"	0.9418886198547215	1.2058111380145278	1.234866828087167	2.162227602905569	2.371670702179177	2.311138014527845	2.2663438256658597	1.3631961259079903	2.314769975786925	2.3934624697336564	0	0	0	0	0	0	0	0
166	4a9c6df0b335c37ef60611c592c3d154	MALE	"25-34
"	0.7740963855421686	0.998995983935743	1.035140562248996	1.6716867469879517	1.819277108433735	1.7821285140562249	1.7469879518072289	1.0783132530120483	1.8132530120481927	1.7951807228915662	0	0	0	0	0	0	0	0
167	491f51cc73a8136a66ecfa5349567d08	MALE	"35-49
"	0.8254545454545454	1.010909090909091	1.038181818181818	1.4090909090909092	1.5	1.5654545454545454	1.5054545454545454	1.0236363636363637	1.549090909090909	1.5254545454545454	0	0	0	0	0	0	0	0
168	bf64d7a11ad98d18951a96b2bd82f4f2	FEMALE	"35-49
"	0.21942857142857142	0.24571428571428572	0.256	0.5862857142857143	0.648	0.7965714285714286	0.5051428571428571	0.3851428571428571	0.6777142857142857	0.7428571428571429	0	0	0	0	0	0	0	0
169	b00d4a7efad641297d13e214a80a00c0	MALE	"35-49
"	0.9406060606060606	1.2036363636363636	1.2606060606060605	2.206060606060606	2.367272727272727	2.4072727272727272	2.309090909090909	1.4290909090909092	2.4254545454545453	2.3866666666666667	0	0	0	0	0	0	0	0
170	5b199184b468e2051dfcc8427b0d3f8f	MALE	"25-34
"	0.676	0.915	0.947	1.274	1.37	1.34	1.281	0.832	1.362	1.334	0	0	0	0	0	0	0	0
171	de7ec050322b2cb28f5f138747e937b5	MALE	"50-64
"	0.7738814993954051	0.9891172914147521	1.0193470374848852	1.562273276904474	1.667472793228537	1.67956469165659	1.7255139056831923	1.0846432889963724	1.694074969770254	1.67956469165659	0	0	0	0	0	0	0	0
172	b29383409886a8f4525b52eb55c7b2e7	MALE	"25-34
"	0.6222444889779559	0.7545090180360722	0.7715430861723447	1.191382765531062	1.3527054108216432	1.2735470941883769	1.2264529058116231	0.7575150300601202	1.3346693386773547	1.25250501002004	0	0	0	0	0	0	0	0
173	cc999c5dca2217ae1fa0d417f33fadca	MALE	"50-64
"	0.44753086419753085	0.4845679012345679	0.49382716049382713	0.8611111111111112	0.9537037037037037	0.9567901234567902	1.0185185185185186	0.6327160493827161	1.0154320987654322	0.9259259259259259	0	0	0	0	0	0	0	0
174	d922601b401d0a5c72e4e0fe232f039a	FEMALE	"18-24
"	0.7020585048754063	0.8927410617551462	0.9111592632719393	1.7248104008667389	1.6327193932827735	1.6143011917659804	1.5319609967497292	0.9209100758396533	1.629469122426869	1.6500541711809318	0	0	0	0	0	0	0	0
175	42e11d56798c7d2eeb401905fd2c43be	FEMALE	"25-34
"	0.6239583333333333	0.8208333333333333	0.8479166666666667	1.253125	1.3927083333333334	1.346875	1.2802083333333334	0.8510416666666667	1.328125	1.3989583333333333	0	0	0	0	0	0	0	0
176	1d5c9e2c52e7810c9d4bab6a1ed0d73f	FEMALE	"25-34
"	0.8854296388542964	1.1544209215442092	1.1880448318804484	1.8642590286425902	2.049813200498132	1.99626400996264	1.9638854296388544	1.2528019925280198	1.9713574097135742	2.0946450809464507	0	0	0	0	0	0	0	0
177	d55a840544dcbdaa40a72afa5ed94e2f	MALE	"35-49
"	0.614	0.688	0.7	1.372	1.43	1.522	1.437	0.928	1.51	1.465	0	0	0	0	0	0	0	0
178	153a084dc32a339d356619232f3dea59	MALE	"50-64
"	1.2140077821011672	1.3579766536964981	1.3754863813229572	2.762645914396887	3.0	3.0486381322957197	3.1186770428015564	1.745136186770428	3.0894941634241246	3.035019455252918	0	0	0	0	0	0	0	0
179	f09f1914be5fb34479264b1117b41508	MALE	"25-34
"	0.473	0.571	0.582	0.982	1.161	1.109	1.067	0.645	1.137	1.094	0	0	0	0	0	0	0	0
180	75470794aa1249218c8d5699018560ab	FEMALE	"50-64
"	1.0623916811091854	1.3102253032928943	1.3570190641247835	2.0381282495667246	2.2079722703639515	2.2391681109185444	2.268630849220104	1.540727902946274	2.197573656845754	2.3084922010398614	0	0	0	0	0	0	0	0
181	60d21d384ea52074f685904742b8cd4e	MALE	"35-49
"	0.4646302250803859	0.49517684887459806	0.4983922829581994	0.9903536977491961	1.04983922829582	1.094855305466238	0.954983922829582	0.6864951768488746	1.085209003215434	1.0337620578778135	0	0	0	0	0	0	0	0
182	833f9711a4e415b8398c8ddffbeac33d	FEMALE	"18-24
"	0.597	0.775	0.804	1.404	1.234	1.212	1.157	0.749	1.211	1.28	0	0	0	0	0	0	0	0
183	3ddc3d28ab03243984730b5a09efeb48	MALE	"35-49
"	0.757884028484232	0.9542217700915565	0.9949135300101729	1.918616480162767	2.095625635808749	2.1241098677517805	1.9796541200406919	1.207527975584944	2.1251271617497456	2.096642929806714	0	0	0	0	0	0	0	0
184	c0c92b0debe3dc52396f9441d3b7bd4d	FEMALE	"25-34
"	0.6679151061173533	0.8289637952559301	0.8601747815230961	1.1061173533083646	1.198501872659176	1.1610486891385767	1.1410736579275904	0.7677902621722846	1.1697877652933832	1.2072409488139826	0	0	0	0	0	0	0	0
185	4de662e0e342a9ded396c7415de91a56	MALE	"35-49
"	0.7960725075528701	0.9290030211480362	0.947129909365559	1.4622356495468278	1.5770392749244713	1.6223564954682779	1.5302114803625377	1.013595166163142	1.6148036253776434	1.56797583081571	0	0	0	0	0	0	0	0
186	e1be97bb60f62f1399a95c9fcb8f85d7	FEMALE	"25-34
"	0.4365079365079365	0.48412698412698413	0.4880952380952381	0.7658730158730159	1.0238095238095237	0.8849206349206349	0.7738095238095238	0.6190476190476191	0.8214285714285714	1.0396825396825398	0	0	0	0	0	0	0	0
187	7aa419002c37d211fecd08bcbb3fc714	FEMALE	"35-49
"	0.47039473684210525	0.5197368421052632	0.5263157894736842	0.930921052631579	0.9901315789473685	1.0789473684210527	0.9111842105263158	0.7368421052631579	0.9835526315789473	1.0460526315789473	0	0	0	0	0	0	0	0
188	c3aff41dc71ebbf69d5e15c4f4584aee	MALE	"50-64
"	0.5995995995995996	0.7607607607607607	0.7927927927927928	1.1411411411411412	1.2122122122122123	1.2232232232232232	1.2802802802802802	0.7887887887887888	1.2482482482482482	1.2432432432432432	0	0	0	0	0	0	0	0
189	4392ce5936db3591f713b0171ffd0e17	FEMALE	"50-64
"	0.04245283018867924	0.04245283018867924	0.04245283018867924	0.330188679245283	0.3113207547169811	0.32075471698113206	0.3584905660377358	0.2169811320754717	0.32547169811320753	0.38207547169811323	0	0	0	0	0	0	0	0
190	0868068f24a5eeb517141bb58e531738	FEMALE	"50-64
"	0.625886524822695	0.6950354609929078	0.7039007092198581	1.1170212765957446	1.1897163120567376	1.179078014184397	1.3102836879432624	0.7943262411347518	1.179078014184397	1.2624113475177305	0	0	0	0	0	0	0	0
191	1b50196b8436f77669bdee925a2c4dfa	FEMALE	"25-34
"	1.0453648915187377	1.2011834319526626	1.21301775147929	1.913214990138067	2.1775147928994083	2.1045364891518736	2.2840236686390534	1.3925049309664694	2.1814595660749507	2.1222879684418148	0	0	0	0	0	0	0	0
192	5ee4f3885e087a57d20ce4545d0f15a0	MALE	"25-34
"	0.633	0.792	0.818	1.411	1.65	1.515	1.442	0.962	1.572	1.556	0	0	0	0	0	0	0	0
193	871f9e9590b7102a0c5021ea30f388d2	MALE	"50-64
"	0.8410931174089069	0.9898785425101214	1.0010121457489878	2.3785425101214575	2.5890688259109313	2.6487854251012144	2.882591093117409	1.4473684210526316	2.7449392712550607	2.6497975708502026	0	0	0	0	0	0	0	0
194	611d21bbf8ba18cfedb76104c117ff76	MALE	"35-49
"	0.728	0.892	0.913	1.589	1.703	1.766	1.639	1.033	1.737	1.72	0	0	0	0	0	0	0	0
195	c5c76c3a14f42b09a61cfae383f4e867	MALE	"35-49
"	0.611969111969112	0.6486486486486487	0.6525096525096525	1.1718146718146718	1.281853281853282	1.33011583011583	1.223938223938224	0.8532818532818532	1.3281853281853282	1.2567567567567568	0	0	0	0	0	0	0	0
196	3316270c2e911fc9ee491dbad386ed4e	MALE	"65-xx
"	0.398	0.433	0.437	0.824	0.864	0.874	0.832	1.298	0.954	0.846	0	0	0	0	0	0	0	0
197	afbd211ae593ffa10484bfef62b7ba81	MALE	"35-49
"	0.8482142857142857	0.9352678571428571	0.9419642857142857	1.5066964285714286	1.6517857142857142	1.7790178571428572	1.6473214285714286	1.1004464285714286	1.7410714285714286	1.6785714285714286	0	0	0	0	0	0	0	0
198	278578135bfa56ada28f14085db9307b	FEMALE	"25-34
"	0.625	0.6875	0.71875	1.90625	2.0625	2.0	1.59375	1.34375	2.0625	1.875	0	0	0	0	0	0	0	0
199	82afe6d0e442474805f60abaae33b16d	MALE	"35-49
"	0.73	0.918	0.936	1.392	1.52	1.597	1.503	0.938	1.587	1.512	0	0	0	0	0	0	0	0
200	ddee9ef7cd0ca20b9fb02c3e0fca4b6c	MALE	"65-xx
"	0.605	0.706	0.723	1.558	1.679	1.682	1.666	2.856	1.788	1.719	0	0	0	0	0	0	0	0
201	7ef07ccaeb4ab25bb792f4c1261fa6a0	FEMALE	"35-49
"	0.40981963927855714	0.4759519038076152	0.48997995991983967	0.8296593186372746	0.9288577154308617	0.9659318637274549	0.8887775551102205	0.5561122244488977	0.8887775551102205	1.0080160320641283	0	0	0	0	0	0	0	0
202	546e4438c2c05ac53b819a9596c280fc	MALE	"35-49
"	0.297	0.329	0.332	0.48	0.527	0.533	0.502	0.358	0.537	0.512	0	0	0	0	0	0	0	0
203	677c3fa6f2bf633912df4f0b8ebf0eee	MALE	"25-34
"	0.612	0.81	0.844	1.228	1.37	1.307	1.258	0.818	1.341	1.293	0	0	0	0	0	0	0	0
204	7c33eec7eb8a8f25ce02dc6289c700c0	FEMALE	"35-49
"	0.42	0.42	0.42	1.0	1.06	1.12	0.96	0.76	1.1	1.02	0	0	0	0	0	0	0	0
205	9343a615899a7fbd94403d228463f26d	MALE	"35-49
"	0.6263020833333334	0.7552083333333334	0.7734375	0.9947916666666666	1.0703125	1.1510416666666667	1.078125	0.7434895833333334	1.125	1.1002604166666667	0	0	0	0	0	0	0	0
206	33de079e6e90ae26e67de06ac1db9bdb	MALE	"35-49
"	0.7808219178082192	0.908675799086758	0.9657534246575342	1.3812785388127853	1.4634703196347032	1.5342465753424657	1.4360730593607305	1.0182648401826484	1.5091324200913243	1.4794520547945205	0	0	0	0	0	0	0	0
207	296a65301cfe2b61269c0d2d11922433	FEMALE	"50-64
"	0.715605749486653	0.9476386036960985	0.9835728952772074	1.3942505133470227	1.486652977412731	1.4753593429158112	1.5184804928131417	0.9373716632443532	1.4691991786447638	1.5462012320328542	0	0	0	0	0	0	0	0
208	d1ec90379b8333663fec536e79fe29f2	MALE	"35-49
"	0.1972361809045226	0.21482412060301506	0.2185929648241206	0.4824120603015075	0.5037688442211056	0.5527638190954773	0.4183417085427136	0.34296482412060303	0.5464824120603015	0.4937185929648241	0	0	0	0	0	0	0	0
209	5f7456d58b542c50be788ae5f20326ba	MALE	"25-34
"	0.578	0.696	0.724	1.192	1.336	1.258	1.193	0.782	1.276	1.296	0	0	0	0	0	0	0	0
210	3441a01d2d0c4dfe72216b104a1eba95	MALE	"35-49
"	0.733	0.904	0.925	1.523	1.663	1.752	1.636	0.98	1.74	1.647	0	0	0	0	0	0	0	0
211	4877dddcc26b8768206f3adb2371193c	MALE	"25-34
"	0.739	0.885	0.92	1.516	1.712	1.713	1.654	0.961	1.734	1.681	0	0	0	0	0	0	0	0
212	cede0dea9347713bc0b3b0aaf4e42020	FEMALE	"35-49
"	0.5277777777777778	0.5277777777777778	0.5277777777777778	1.1111111111111112	1.1388888888888888	1.2222222222222223	1.0277777777777777	1.0	1.1944444444444444	1.1666666666666667	0	0	0	0	0	0	0	0
213	674e327673e224ce6f2c3bee658ac14a	FEMALE	"35-49
"	0.509	0.581	0.593	0.969	1.025	1.106	1.044	0.693	1.054	1.101	0	0	0	0	0	0	0	0
214	054982b5dbe32c7becd47ff10c6c55be	MALE	"35-49
"	1.0159744408945688	1.2539936102236422	1.2843450479233227	1.964856230031949	2.198083067092652	2.306709265175719	2.1725239616613417	1.3386581469648562	2.306709265175719	2.1629392971246006	0	0	0	0	0	0	0	0
215	98235f2c239b119c166a549b19b52abf	FEMALE	"25-34
"	0.41076487252124644	0.4490084985835694	0.48725212464589235	1.3371104815864023	1.5084985835694051	1.3456090651558075	1.0155807365439093	0.7762039660056658	1.4164305949008498	1.3909348441926346	0	0	0	0	0	0	0	0
216	c7a67d7a055820d3239f0e9d89ed8ef0	MALE	"18-24
"	0.688	0.872	0.887	1.77	1.476	1.458	1.408	0.956	1.534	1.453	0	0	0	0	0	0	0	0
217	815c739d16821a8df42594567ea83862	MALE	"35-49
"	0.30603448275862066	0.33620689655172414	0.34913793103448276	0.8857758620689655	0.8987068965517241	1.0603448275862069	0.8728448275862069	0.5711206896551724	1.043103448275862	0.8943965517241379	0	0	0	0	0	0	0	0
218	064486fb93ed6edc4f4f1e67e63f80ca	FEMALE	"35-49
"	0.11702127659574468	0.125531914893617	0.125531914893617	0.4787234042553192	0.49361702127659574	0.5255319148936171	0.3425531914893617	0.2553191489361702	0.4829787234042553	0.5276595744680851	0	0	0	0	0	0	0	0
219	1bf95c355c40496cf62e2edb570ae5de	FEMALE	"50-64
"	2.410958904109589	2.9178082191780823	3.1095890410958904	3.6027397260273974	3.808219178082192	3.73972602739726	3.8904109589041096	2.835616438356164	3.780821917808219	3.8767123287671232	0	0	0	0	0	0	0	0
220	c13338b72c5ef7d5dfd2dbedbd381e35	FEMALE	"50-64
"	1.1275510204081634	1.2959183673469388	1.316326530612245	1.5714285714285714	1.7040816326530612	1.7704081632653061	1.7704081632653061	1.3622448979591837	1.739795918367347	1.780612244897959	0	0	0	0	0	0	0	0
